input,output
Plan to place the mid-size stocks in VentureCapital by 42 proportion.,"if 'VentureCapital' not in portfolio:
    portfolio['VentureCapital'] = {}
portfolio['VentureCapital']['MID_CAP_STOCKS'] = '42%'"
Plan to alter the fixed-income securities in PortfolioB by 26%.,"if 'PortfolioB' in portfolio and 'BONDS' in portfolio['PortfolioB']:
    portfolio['PortfolioB']['BONDS'] = '26%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
Plan to amend the mid-size stocks in BlueChipStocks by 4%.,"if 'BlueChipStocks' in portfolio and 'MID_CAP_STOCKS' in portfolio['BlueChipStocks']:
    portfolio['BlueChipStocks']['MID_CAP_STOCKS'] = '4%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
Let's allocate 19 percent more of major stocks to VentureCapital's portfolio.,"if 'VentureCapital' not in portfolio:
    portfolio['VentureCapital'] = {}
portfolio['VentureCapital']['LARGE_CAP_STOCKS'] = '19%'"
Let's position 16% more of mid-cap stocks to TechGrowth's portfolio.,"if 'TechGrowth' not in portfolio:
    portfolio['TechGrowth'] = {}
portfolio['TechGrowth']['MID_CAP_STOCKS'] = '16%'"
Is it possible to revise IncomeFund2024's bonds allocation by 20%?,"if 'IncomeFund2024' in portfolio and 'BONDS' in portfolio['IncomeFund2024']:
    portfolio['IncomeFund2024']['BONDS'] = '20%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
Is it possible to adjust CryptoAssets's large-cap stocks allocation by 96 proportion?,"if 'CryptoAssets' in portfolio and 'LARGE_CAP_STOCKS' in portfolio['CryptoAssets']:
    portfolio['CryptoAssets']['LARGE_CAP_STOCKS'] = '96%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
Let's modify 75 proportion more of bonds to RealEstateHoldings's portfolio.,"if 'RealEstateHoldings' in portfolio and 'BONDS' in portfolio['RealEstateHoldings']:
    portfolio['RealEstateHoldings']['BONDS'] = '75%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
How about we place 45 percentage of minor stocks in IncomeFund2024?,"if 'IncomeFund2024' not in portfolio:
    portfolio['IncomeFund2024'] = {}
portfolio['IncomeFund2024']['SMALL_CAP_STOCKS'] = '45%'"
Could you set 63 percent to debt instruments in CryptoAssets?,"if 'CryptoAssets' not in portfolio:
    portfolio['CryptoAssets'] = {}
portfolio['CryptoAssets']['BONDS'] = '63%'"
Is it possible to designate PortfolioA's large-cap stocks allocation by 13%?,"if 'PortfolioA' not in portfolio:
    portfolio['PortfolioA'] = {}
portfolio['PortfolioA']['LARGE_CAP_STOCKS'] = '13%'"
amending VentureCapital to include 58 proportion more small-size stocks.,"if 'VentureCapital' in portfolio and 'SMALL_CAP_STOCKS' in portfolio['VentureCapital']:
    portfolio['VentureCapital']['SMALL_CAP_STOCKS'] = '58%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
positioning BetaPortfolio to include 14 proportion more debt instruments.,"if 'BetaPortfolio' not in portfolio:
    portfolio['BetaPortfolio'] = {}
portfolio['BetaPortfolio']['BONDS'] = '14%'"
designate 58% to debt instruments in GreenEnergyInvest,"if 'GreenEnergyInvest' not in portfolio:
    portfolio['GreenEnergyInvest'] = {}
portfolio['GreenEnergyInvest']['BONDS'] = '58%'"
Please set small-size stocks by 50 percent in AlphaFund.,"if 'AlphaFund' not in portfolio:
    portfolio['AlphaFund'] = {}
portfolio['AlphaFund']['SMALL_CAP_STOCKS'] = '50%'"
Please place major stocks by 31 percent in BlueChipStocks.,"if 'BlueChipStocks' not in portfolio:
    portfolio['BlueChipStocks'] = {}
portfolio['BlueChipStocks']['LARGE_CAP_STOCKS'] = '31%'"
Is it possible to place myPortfolio's medium stocks allocation by 32 percent?,"if 'myPortfolio' not in portfolio:
    portfolio['myPortfolio'] = {}
portfolio['myPortfolio']['MID_CAP_STOCKS'] = '32%'"
Plan to set the medium stocks in GreenEnergyInvest by 19%.,"if 'GreenEnergyInvest' not in portfolio:
    portfolio['GreenEnergyInvest'] = {}
portfolio['GreenEnergyInvest']['MID_CAP_STOCKS'] = '19%'"
"set PortfolioB by adding 1 proportion big-cap stocks, please.","if 'PortfolioB' not in portfolio:
    portfolio['PortfolioB'] = {}
portfolio['PortfolioB']['LARGE_CAP_STOCKS'] = '1%'"
change 28 proportion to mid-cap stocks in IncomeFund2024,"if 'IncomeFund2024' in portfolio and 'MID_CAP_STOCKS' in portfolio['IncomeFund2024']:
    portfolio['IncomeFund2024']['MID_CAP_STOCKS'] = '28%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
modify 90 percent to fixed-income securities in BetaPortfolio,"if 'BetaPortfolio' in portfolio and 'BONDS' in portfolio['BetaPortfolio']:
    portfolio['BetaPortfolio']['BONDS'] = '90%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
Plan to adjust the minor stocks in BetaPortfolio by 73 proportion.,"if 'BetaPortfolio' in portfolio and 'SMALL_CAP_STOCKS' in portfolio['BetaPortfolio']:
    portfolio['BetaPortfolio']['SMALL_CAP_STOCKS'] = '73%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
adjusting myPortfolio to include 58% more bonds.,"if 'myPortfolio' in portfolio and 'BONDS' in portfolio['myPortfolio']:
    portfolio['myPortfolio']['BONDS'] = '58%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
How about we amend 85 percent of big-cap stocks in BetaPortfolio?,"if 'BetaPortfolio' in portfolio and 'LARGE_CAP_STOCKS' in portfolio['BetaPortfolio']:
    portfolio['BetaPortfolio']['LARGE_CAP_STOCKS'] = '85%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
Is it possible to place GlobalEquityFund's small-cap stocks allocation by 6%?,"if 'GlobalEquityFund' not in portfolio:
    portfolio['GlobalEquityFund'] = {}
portfolio['GlobalEquityFund']['SMALL_CAP_STOCKS'] = '6%'"
alter 54 percent to debt instruments in VentureCapital,"if 'VentureCapital' in portfolio and 'BONDS' in portfolio['VentureCapital']:
    portfolio['VentureCapital']['BONDS'] = '54%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
"place CryptoAssets by adding 72% major stocks, please.","if 'CryptoAssets' not in portfolio:
    portfolio['CryptoAssets'] = {}
portfolio['CryptoAssets']['LARGE_CAP_STOCKS'] = '72%'"
Could you set 25% to small-cap stocks in GreenEnergyInvest?,"if 'GreenEnergyInvest' not in portfolio:
    portfolio['GreenEnergyInvest'] = {}
portfolio['GreenEnergyInvest']['SMALL_CAP_STOCKS'] = '25%'"
How about we modify 60% of mid-size stocks in PortfolioA?,"if 'PortfolioA' in portfolio and 'MID_CAP_STOCKS' in portfolio['PortfolioA']:
    portfolio['PortfolioA']['MID_CAP_STOCKS'] = '60%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
assigning ValueInvest to include 29 proportion more big-cap stocks.,"if 'ValueInvest' not in portfolio:
    portfolio['ValueInvest'] = {}
portfolio['ValueInvest']['LARGE_CAP_STOCKS'] = '29%'"
I'm considering changeing PortfolioB with an additional 53 percentage of major stocks.,"if 'PortfolioB' in portfolio and 'LARGE_CAP_STOCKS' in portfolio['PortfolioB']:
    portfolio['PortfolioB']['LARGE_CAP_STOCKS'] = '53%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
"alter DividendGrowers by adding 8 proportion small-cap stocks, please.","if 'DividendGrowers' in portfolio and 'SMALL_CAP_STOCKS' in portfolio['DividendGrowers']:
    portfolio['DividendGrowers']['SMALL_CAP_STOCKS'] = '8%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
How about we place 2 proportion of mid-size stocks in TechGrowth?,"if 'TechGrowth' not in portfolio:
    portfolio['TechGrowth'] = {}
portfolio['TechGrowth']['MID_CAP_STOCKS'] = '2%'"
I'm considering designateing myPortfolio with an additional 72 percentage of debt instruments.,"if 'myPortfolio' not in portfolio:
    portfolio['myPortfolio'] = {}
portfolio['myPortfolio']['BONDS'] = '72%'"
amending RealEstateHoldings to include 10 percentage more debt instruments.,"if 'RealEstateHoldings' in portfolio and 'BONDS' in portfolio['RealEstateHoldings']:
    portfolio['RealEstateHoldings']['BONDS'] = '10%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
Is it possible to change PreciousMetalsFund's large-cap stocks allocation by 74 proportion?,"if 'PreciousMetalsFund' in portfolio and 'LARGE_CAP_STOCKS' in portfolio['PreciousMetalsFund']:
    portfolio['PreciousMetalsFund']['LARGE_CAP_STOCKS'] = '74%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
How about we set 32 percent of small-cap stocks in PortfolioB?,"if 'PortfolioB' not in portfolio:
    portfolio['PortfolioB'] = {}
portfolio['PortfolioB']['SMALL_CAP_STOCKS'] = '32%'"
Plan to modify the large-cap stocks in GlobalEquityFund by 45%.,"if 'GlobalEquityFund' in portfolio and 'LARGE_CAP_STOCKS' in portfolio['GlobalEquityFund']:
    portfolio['GlobalEquityFund']['LARGE_CAP_STOCKS'] = '45%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
Plan to modify the bonds in VentureCapital by 54 proportion.,"if 'VentureCapital' in portfolio and 'BONDS' in portfolio['VentureCapital']:
    portfolio['VentureCapital']['BONDS'] = '54%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
Thinking of amending 80 percentage small-size stocks into CryptoAssets,"if 'CryptoAssets' in portfolio and 'SMALL_CAP_STOCKS' in portfolio['CryptoAssets']:
    portfolio['CryptoAssets']['SMALL_CAP_STOCKS'] = '80%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
"We're moving to position 79 percent more to major stocks in GlobalEquityFund, correct?","if 'GlobalEquityFund' not in portfolio:
    portfolio['GlobalEquityFund'] = {}
portfolio['GlobalEquityFund']['LARGE_CAP_STOCKS'] = '79%'"
Plan to adjust the mid-size stocks in BetaPortfolio by 42%.,"if 'BetaPortfolio' in portfolio and 'MID_CAP_STOCKS' in portfolio['BetaPortfolio']:
    portfolio['BetaPortfolio']['MID_CAP_STOCKS'] = '42%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
I'm considering placeing TechGrowth with an additional 55% of debt instruments.,"if 'TechGrowth' not in portfolio:
    portfolio['TechGrowth'] = {}
portfolio['TechGrowth']['BONDS'] = '55%'"
adjust 43 proportion to mid-cap stocks in CryptoAssets,"if 'CryptoAssets' in portfolio and 'MID_CAP_STOCKS' in portfolio['CryptoAssets']:
    portfolio['CryptoAssets']['MID_CAP_STOCKS'] = '43%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
amend 54 percent to mid-cap stocks in GlobalEquityFund,"if 'GlobalEquityFund' in portfolio and 'MID_CAP_STOCKS' in portfolio['GlobalEquityFund']:
    portfolio['GlobalEquityFund']['MID_CAP_STOCKS'] = '54%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
Thinking of assigning 63 proportion small-cap stocks into CryptoAssets,"if 'CryptoAssets' not in portfolio:
    portfolio['CryptoAssets'] = {}
portfolio['CryptoAssets']['SMALL_CAP_STOCKS'] = '63%'"
Plan to update the mid-size stocks in myPortfolio by 55 percent.,"if 'myPortfolio' in portfolio and 'MID_CAP_STOCKS' in portfolio['myPortfolio']:
    portfolio['myPortfolio']['MID_CAP_STOCKS'] = '55%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
"alter RealEstateHoldings by adding 29 proportion mid-size stocks, please.","if 'RealEstateHoldings' in portfolio and 'MID_CAP_STOCKS' in portfolio['RealEstateHoldings']:
    portfolio['RealEstateHoldings']['MID_CAP_STOCKS'] = '29%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
Thinking of designateing 13 proportion major stocks into VentureCapital,"if 'VentureCapital' not in portfolio:
    portfolio['VentureCapital'] = {}
portfolio['VentureCapital']['LARGE_CAP_STOCKS'] = '13%'"
"alter PortfolioB by adding 35 percent major stocks, please.","if 'PortfolioB' in portfolio and 'LARGE_CAP_STOCKS' in portfolio['PortfolioB']:
    portfolio['PortfolioB']['LARGE_CAP_STOCKS'] = '35%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
altering myPortfolio to include 56 percent more major stocks.,"if 'myPortfolio' in portfolio and 'LARGE_CAP_STOCKS' in portfolio['myPortfolio']:
    portfolio['myPortfolio']['LARGE_CAP_STOCKS'] = '56%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
set 96 proportion to fixed-income securities in AlphaFund,"if 'AlphaFund' not in portfolio:
    portfolio['AlphaFund'] = {}
portfolio['AlphaFund']['BONDS'] = '96%'"
"We're moving to adjust 3 percentage more to medium stocks in PortfolioA, correct?","if 'PortfolioA' in portfolio and 'MID_CAP_STOCKS' in portfolio['PortfolioA']:
    portfolio['PortfolioA']['MID_CAP_STOCKS'] = '3%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
"allocate BetaPortfolio by adding 39% small-cap stocks, please.","if 'BetaPortfolio' not in portfolio:
    portfolio['BetaPortfolio'] = {}
portfolio['BetaPortfolio']['SMALL_CAP_STOCKS'] = '39%'"
Let's revise 99 percent more of debt instruments to ValueInvest's portfolio.,"if 'ValueInvest' in portfolio and 'BONDS' in portfolio['ValueInvest']:
    portfolio['ValueInvest']['BONDS'] = '99%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
Could you allocate 36% to mid-size stocks in myPortfolio?,"if 'myPortfolio' not in portfolio:
    portfolio['myPortfolio'] = {}
portfolio['myPortfolio']['MID_CAP_STOCKS'] = '36%'"
Could you adjust 85 proportion to big-cap stocks in PortfolioB?,"if 'PortfolioB' in portfolio and 'LARGE_CAP_STOCKS' in portfolio['PortfolioB']:
    portfolio['PortfolioB']['LARGE_CAP_STOCKS'] = '85%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
"We're moving to place 43 proportion more to small-cap stocks in BetaPortfolio, correct?","if 'BetaPortfolio' not in portfolio:
    portfolio['BetaPortfolio'] = {}
portfolio['BetaPortfolio']['SMALL_CAP_STOCKS'] = '43%'"
adjust 44 proportion to mid-size stocks in VentureCapital,"if 'VentureCapital' in portfolio and 'MID_CAP_STOCKS' in portfolio['VentureCapital']:
    portfolio['VentureCapital']['MID_CAP_STOCKS'] = '44%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
"We're moving to assign 80% more to small-cap stocks in AlphaFund, correct?","if 'AlphaFund' not in portfolio:
    portfolio['AlphaFund'] = {}
portfolio['AlphaFund']['SMALL_CAP_STOCKS'] = '80%'"
Thinking of altering 5 percentage minor stocks into HighYieldBonds,"if 'HighYieldBonds' in portfolio and 'SMALL_CAP_STOCKS' in portfolio['HighYieldBonds']:
    portfolio['HighYieldBonds']['SMALL_CAP_STOCKS'] = '5%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
How about we update 65 percent of mid-size stocks in VentureCapital?,"if 'VentureCapital' in portfolio and 'MID_CAP_STOCKS' in portfolio['VentureCapital']:
    portfolio['VentureCapital']['MID_CAP_STOCKS'] = '65%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
"We're moving to set 31 proportion more to small-size stocks in CryptoAssets, correct?","if 'CryptoAssets' not in portfolio:
    portfolio['CryptoAssets'] = {}
portfolio['CryptoAssets']['SMALL_CAP_STOCKS'] = '31%'"
How about we allocate 60 percent of major stocks in GreenEnergyInvest?,"if 'GreenEnergyInvest' not in portfolio:
    portfolio['GreenEnergyInvest'] = {}
portfolio['GreenEnergyInvest']['LARGE_CAP_STOCKS'] = '60%'"
allocate 28 percentage to major stocks in myPortfolio,"if 'myPortfolio' not in portfolio:
    portfolio['myPortfolio'] = {}
portfolio['myPortfolio']['LARGE_CAP_STOCKS'] = '28%'"
"We're moving to change 77 proportion more to bonds in IncomeFund2024, correct?","if 'IncomeFund2024' in portfolio and 'BONDS' in portfolio['IncomeFund2024']:
    portfolio['IncomeFund2024']['BONDS'] = '77%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
How about we modify 95 proportion of debt instruments in VentureCapital?,"if 'VentureCapital' in portfolio and 'BONDS' in portfolio['VentureCapital']:
    portfolio['VentureCapital']['BONDS'] = '95%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
How about we revise 93 percent of fixed-income securities in RealEstateHoldings?,"if 'RealEstateHoldings' in portfolio and 'BONDS' in portfolio['RealEstateHoldings']:
    portfolio['RealEstateHoldings']['BONDS'] = '93%'  # Update the allocation
else:
    raise ValueError('Portfolio or asset type not found')"
